"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"717","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","IRBID","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",15,"# of benef","Irbid City","North",""
"744","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",5,"# of training","Ar-Ramtha City","North",""
"749","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","IRBID","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1707",225,"# of benef","Irbid Governorate","North",""
"777","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",11,"# of training","Irbid City","North",""
"785","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","IRBID","","JHAS","   Urban areas - ","Indirect appeal","MEDAIR","Yes","1","1707",46,"# of benef","Ar-Ramtha City","North",""
"839","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian men # active community health volunteers","Syrian men # active community health volunteers","IRBID","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",16,"# of benef","Irbid City","North",""
"953","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",5,"# of benef","Ar-Ramtha City","North",""
"964","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","IRBID","","JHAS","   Urban areas - ","Indirect appeal","MEDAIR","Yes","1","1707",167,"# of benef","Irbid Governorate","North",""
"1014","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","IRBID","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",11,"# of benef","Irbid City","North",""
"1106","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Men # of trainings provided to CHVs","Syrian Men # of trainings provided to CHVs","IRBID","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",16,"# of training","Irbid City","North",""
"1147","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","IRBID","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",15,"# of training","Irbid City","North",""
"1170","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.4]Mat/Child (incl. neonatal) Health mng","# of CU5, PLW and elderly screened for malnutrition","# of CU5, PLW and elderly screened for malnutrition","IRBID","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1707",1104,"# of benef","Irbid Governorate","North",""
"1188","HEALTH","01/01/2015","Primary Health Care","[REF1.6]Mental Health Services (primary)","# of facilities providing mental health services","# of facilities providing mental health services","IRBID","","NHF-IFH","Camp    - ","Indirect appeal","UNHCR","Yes","1","1707",1,"# of facilities","Cyber City Refugee Center","North",""
"1235","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.4]Mat/Child (incl. neonatal) Health mng","# of CU5, PLW and elderly screened for malnutrition","# of CU5, PLW and elderly screened for malnutrition","JARASH","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1708",330,"# of benef","Jarash Governorate","North",""
"1300","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","JARASH","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1708",200,"# of benef","Jarash Governorate","North",""
"1311","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","JARASH","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1708",1,"# of benef","Jarash Governorate","North",""
"1353","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","KARAK","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",2,"# of benef","Karak Governorate","South",""
"1384","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","KARAK","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",3,"# of training","Karak Governorate","South",""
"1402","HEALTH","01/01/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","KARAK","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1704",7,"# of staff","Karak Governorate","South",""
"1409","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","KARAK","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1704",36,"# of benef","Karak Governorate","South",""
"1413","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","MAAN","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1709",2,"# of training","Maan Governorate","South",""
"1443","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","MAAN","","JHAS","   Urban areas - ","Indirect appeal","MEDAIR","Yes","3","1709",36,"# of benef","Maan Governorate","South",""
"1460","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","MAAN","","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",52,"# of benef","Maan Governorate","South",""
"1477","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","MAAN","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","3","1709",2,"# of benef","Maan Governorate","South",""
"1567","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","MAFRAQ","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",3,"# of benef","Mafraq City","North",""
"1719","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","Camps","","JHAS","Camp    - ","Indirect appeal","MEDAIR","Yes","5","2",66,"# of benef","Zaatari Camp (all district)","North",""
"1741","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1711",1,"# of benef","Mafraq Governorate","North",""
"1770","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","MAFRAQ","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",23,"# of benef","Mafraq City","North",""
"1777","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","MAFRAQ","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",3,"# of training","Mafraq City","North",""
"1878","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Men # of trainings provided to CHVs","Syrian Men # of trainings provided to CHVs","MAFRAQ","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",11,"# of training","Mafraq City","North",""
"1893","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","MAFRAQ","","JHAS","   Urban areas - ","Indirect appeal","MEDAIR","Yes","1","1711",71,"# of benef","Mafraq Governorate","North",""
"1906","HEALTH","01/01/2015","Primary Health Care","[REF1.6]Mental Health Services (primary)","# of facilities providing mental health services","# of facilities providing mental health services","Camps","","IMC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2,"# of facilities","Zaatari Camp (all district)","North",""
"1933","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1711",518,"# of benef","Mafraq Governorate","North",""
"1939","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.5]Community Mental Hlth services","# of male community workers trained in psychological first aid","# of male community workers trained in psychological first aid","Camps","","IMC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",50,"# of staff","Zaatari Camp (all district)","North",""
"1944","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian men # active community health volunteers","Syrian men # active community health volunteers","MAFRAQ","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",11,"# of benef","Mafraq City","North",""
"1948","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1711",307,"# of benef","Mafraq Governorate","North",""
"1958","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","Camps","","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",686,"# of benef","Zaatari Camp (all district)","North",""
"2007","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.5]Community Mental Hlth services","# of female community workers trained in psychological first aid","# of female community workers trained in psychological first aid","Camps","","IMC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",6,"# of staff","Zaatari Camp (all district)","North",""
"2008","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.4]Mat/Child (incl. neonatal) Health mng","# of CU5, PLW and elderly screened for malnutrition","# of CU5, PLW and elderly screened for malnutrition","MAFRAQ","","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",157,"# of benef","Mafraq Governorate","North",""
"2025","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.4]Mat/Child (incl. neonatal) Health mng","# of CU5, PLW and elderly screened for malnutrition","# of CU5, PLW and elderly screened for malnutrition","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1711",1027,"# of benef","Mafraq Governorate","North",""
"2051","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","MAFRAQ","","IRC","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",23,"# of training","Mafraq City","North",""
"2137","HEALTH","01/01/2015","Primary Health Care","[REF1.6]Mental Health Services (primary)","# of facilities providing mental health services","# of facilities providing mental health services","Camps","","IMC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1,"# of facilities","Azraq Camp","North",""
"2194","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.4]Mat/Child (incl. neonatal) Health mng","# of CU5, PLW and elderly screened for malnutrition","# of CU5, PLW and elderly screened for malnutrition","ZARQA","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1712",258,"# of benef","Zarqa Governorate","North",""
"2213","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.2]Community Hlth Network","Syrian Women # of trainings provided to CHVs","Syrian Women # of trainings provided to CHVs","ZARQA","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",4,"# of training","Zarqa City","North",""
"2219","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","ZARQA","","JHAS","   Urban areas - ","Indirect appeal","MEDAIR","Yes","1","1712",83,"# of benef","Zarqa Governorate","North",""
"2248","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","ZARQA","","MEDAIR","   Urban areas - ","Direct appeal","MEDAIR","Yes","1","1712",103,"# of benef","Zarqa Governorate","North",""
"2269","HEALTH","01/01/2015","Primary Health Care","[REF1.2]Improved NCD Mngt","# of Health care staff (including MoH) trained to provide NCD management","# of Health care staff (including MoH) trained to provide NCD management","ZARQA","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",3,"# of staff","Zarqa City","North",""
"2290","HEALTH","01/01/2015","Primary Health Care","[REF1.6]Mental Health Services (primary)","# of facilities providing mental health services","# of facilities providing mental health services","ZARQA","","IMC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1712",1,"# of facilities","Emirati Jordanian Camp (EJC)","North",""
"2303","HEALTH","01/01/2015","Integrated Community Interventions","[REF3.1]Community Health Teams","Syrian Women  # active community health volunteers","Syrian Women  # active community health volunteers","ZARQA","","IRD","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",4,"# of benef","Zarqa City","North",""
"2316","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","Camps","","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",350,"# of benef","Azraq Camp","North",""
"2358","HEALTH","01/01/2015","Primary Health Care","[REF1.6]Mental Health Services (primary)","# of facilities providing mental health services","# of facilities providing mental health services","ZARQA","","NICCOD","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1712",1,"# of facilities","Zarqa Governorate","North",""
"2379","HEALTH","01/01/2015","Primary Health Care","[REF1.5]Inf/Child Feeding practice","# caregivers/ mothers reached with IYCF services","# caregivers/ mothers reached with IYCF services","ZARQA","","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",113,"# of benef","Emirati Jordanian Camp (EJC)","North",""
